f1,f2,f3,f4,f5,f6,f7,f8
512757.0,1205.0,177.0,23.0,5048.0,772.0,4790.0,0.23913043478260865
522292.0,1238.0,174.0,22.0,5182.0,813.0,4626.0,0.3295454545454546
490757.0,761.0,169.0,21.0,4984.0,755.0,4313.0,0.29761904761904767
511849.0,1393.0,179.0,22.0,5117.0,791.0,4833.0,0.34090909090909094
487856.0,1104.0,190.0,19.0,4746.0,825.0,4840.0,0.3026315789473685
493321.0,824.0,190.0,22.0,4869.0,760.0,4539.0,0.30681818181818177
508563.0,1082.0,146.0,20.0,5063.0,753.0,4712.0,0.21250000000000002
539498.0,1210.0,193.0,27.0,4887.0,741.0,4911.0,0.36111111111111116
514260.0,1033.0,193.0,21.0,5180.0,790.0,4447.0,0.2857142857142857
516475.0,920.0,185.0,20.0,4754.0,783.0,4657.0,0.26249999999999996
508205.0,1113.0,178.0,21.0,5003.0,785.0,4699.0,0.3214285714285714
526456.0,1306.0,179.0,23.0,4891.0,762.0,4923.0,0.2934782608695652
513748.0,1188.0,184.0,24.0,5143.0,806.0,4613.0,0.27083333333333337
491546.0,1423.0,130.0,18.0,5341.0,726.0,4717.0,0.20833333333333337
502014.0,1266.0,178.0,19.0,5261.0,826.0,4557.0,0.22368421052631582
501366.0,879.0,181.0,19.0,5042.0,768.0,4411.0,0.2763157894736842
533350.0,998.0,177.0,25.0,5227.0,783.0,4348.0,0.37
523782.0,1136.0,194.0,21.0,5156.0,791.0,4611.0,0.2857142857142857
520350.0,936.0,177.0,25.0,4643.0,705.0,4866.0,0.31000000000000005
534103.0,1325.0,175.0,19.0,5580.0,780.0,4312.0,0.1842105263157895
505616.0,1150.0,186.0,20.0,4862.0,811.0,4854.0,0.26249999999999996
515989.0,1035.0,173.0,20.0,5069.0,756.0,4608.0,0.25
485474.0,1224.0,140.0,17.0,5261.0,790.0,4627.0,0.23529411764705888
488837.0,969.0,169.0,21.0,4674.0,783.0,4818.0,0.38095238095238093
504754.0,947.0,154.0,18.0,5116.0,715.0,4431.0,0.23611111111111116
532293.0,1290.0,166.0,20.0,5216.0,769.0,4678.0,0.275
530691.0,1376.0,177.0,20.0,5666.0,684.0,4494.0,0.17500000000000004
490222.0,1078.0,184.0,20.0,4839.0,766.0,4788.0,0.2875
518457.0,1153.0,202.0,23.0,4842.0,771.0,4927.0,0.3695652173913043
524428.0,1175.0,154.0,20.0,5111.0,768.0,4646.0,0.2875
507214.0,986.0,175.0,22.0,4864.0,779.0,4665.0,0.23863636363636365
527138.0,1033.0,183.0,24.0,4863.0,723.0,4794.0,0.3125
528298.0,1014.0,197.0,22.0,5067.0,739.0,4569.0,0.30681818181818177
524922.0,1265.0,189.0,27.0,5017.0,699.0,4870.0,0.38888888888888884
489394.0,1034.0,174.0,19.0,5073.0,834.0,4521.0,0.23684210526315785
509446.0,1061.0,169.0,20.0,4980.0,730.0,4717.0,0.25
506721.0,1288.0,165.0,24.0,4853.0,768.0,4935.0,0.375
533573.0,1287.0,171.0,21.0,5167.0,669.0,4863.0,0.25
508829.0,1278.0,178.0,23.0,5131.0,720.0,4744.0,0.30434782608695654
507735.0,1065.0,177.0,24.0,4833.0,790.0,4697.0,0.36458333333333337
526386.0,1462.0,172.0,22.0,5342.0,741.0,4709.0,0.2272727272727273
518059.0,1390.0,201.0,23.0,5274.0,739.0,4746.0,0.32608695652173914
493249.0,1050.0,183.0,21.0,4824.0,783.0,4867.0,0.2142857142857143
515510.0,1100.0,179.0,24.0,4916.0,729.0,4755.0,0.35416666666666663
513724.0,1226.0,188.0,23.0,5025.0,734.0,4811.0,0.34782608695652173
503601.0,1117.0,172.0,20.0,5168.0,677.0,4598.0,0.23750000000000004
514640.0,1039.0,171.0,23.0,5055.0,859.0,4515.0,0.32608695652173914
525944.0,1129.0,162.0,20.0,5216.0,715.0,4584.0,0.22499999999999998
511279.0,942.0,169.0,21.0,4825.0,758.0,4706.0,0.36904761904761907
539027.0,1162.0,189.0,25.0,5185.0,680.0,4635.0,0.32999999999999996
502839.0,1197.0,175.0,20.0,5090.0,757.0,4744.0,0.23750000000000004
503437.0,997.0,126.0,19.0,5142.0,801.0,4435.0,0.22368421052631582
506858.0,1285.0,168.0,22.0,5198.0,730.0,4677.0,0.28409090909090906
481632.0,903.0,180.0,20.0,4608.0,713.0,4908.0,0.30000000000000004
522255.0,1261.0,156.0,23.0,5242.0,771.0,4606.0,0.23913043478260865
489471.0,1067.0,164.0,20.0,4869.0,694.0,4877.0,0.3125
488969.0,1110.0,166.0,20.0,4892.0,796.0,4761.0,0.275
536249.0,1161.0,185.0,26.0,4901.0,808.0,4792.0,0.3846153846153846
520483.0,1088.0,171.0,23.0,5103.0,815.0,4565.0,0.3913043478260869
479839.0,1023.0,179.0,20.0,4710.0,740.0,4860.0,0.3125
500790.0,1091.0,190.0,23.0,5079.0,764.0,4543.0,0.34782608695652173
511920.0,1113.0,167.0,22.0,5230.0,827.0,4447.0,0.2954545454545454
523186.0,1231.0,194.0,21.0,5180.0,658.0,4805.0,0.2857142857142857
505807.0,1320.0,181.0,20.0,5266.0,729.0,4677.0,0.19999999999999996
514803.0,1224.0,174.0,20.0,5017.0,734.0,4847.0,0.275
518702.0,1271.0,186.0,24.0,5119.0,811.0,4753.0,0.32291666666666663
507562.0,1349.0,173.0,19.0,5209.0,722.0,4738.0,0.26315789473684215
526329.0,1125.0,172.0,22.0,5423.0,708.0,4313.0,0.31818181818181823
522296.0,1131.0,192.0,23.0,5148.0,669.0,4667.0,0.2934782608695652
496904.0,933.0,195.0,21.0,4990.0,764.0,4519.0,0.25
546281.0,1095.0,175.0,28.0,5050.0,729.0,4655.0,0.3482142857142857
508909.0,1252.0,173.0,22.0,4952.0,845.0,4799.0,0.34090909090909094
525328.0,1216.0,181.0,22.0,5185.0,840.0,4588.0,0.30681818181818177
492908.0,989.0,170.0,20.0,4967.0,709.0,4628.0,0.25
520733.0,992.0,192.0,25.0,4930.0,763.0,4643.0,0.31000000000000005
482925.0,965.0,167.0,19.0,4974.0,811.0,4472.0,0.2894736842105263
522278.0,1649.0,184.0,21.0,5530.0,762.0,4788.0,0.3214285714285714
517070.0,1271.0,161.0,23.0,5095.0,789.0,4753.0,0.3369565217391305
503965.0,1131.0,187.0,19.0,4802.0,778.0,4839.0,0.3157894736842105
515636.0,972.0,189.0,24.0,4928.0,729.0,4723.0,0.375
533239.0,1212.0,181.0,21.0,5158.0,727.0,4664.0,0.26190476190476186
494503.0,958.0,167.0,20.0,4954.0,700.0,4691.0,0.25
532038.0,826.0,191.0,25.0,5062.0,724.0,4422.0,0.32999999999999996
503778.0,1178.0,183.0,21.0,5145.0,804.0,4585.0,0.27380952380952384
506601.0,1003.0,207.0,25.0,4892.0,705.0,4712.0,0.38
504102.0,1223.0,195.0,21.0,4999.0,799.0,4806.0,0.29761904761904767
508900.0,1216.0,181.0,20.0,5133.0,716.0,4806.0,0.26249999999999996
526449.0,1083.0,171.0,24.0,5015.0,713.0,4639.0,0.32291666666666663
522612.0,1280.0,194.0,24.0,5008.0,699.0,4912.0,0.32291666666666663
535036.0,1241.0,184.0,24.0,5094.0,744.0,4779.0,0.35416666666666663
536180.0,1283.0,171.0,23.0,5423.0,765.0,4510.0,0.2934782608695652
513474.0,1349.0,174.0,21.0,5566.0,784.0,4450.0,0.25
507912.0,931.0,179.0,23.0,4908.0,758.0,4557.0,0.34782608695652173
521096.0,876.0,168.0,23.0,4877.0,783.0,4472.0,0.3152173913043478
519186.0,1177.0,188.0,22.0,5075.0,775.0,4595.0,0.28409090909090906
514348.0,1027.0,160.0,23.0,4876.0,645.0,4920.0,0.3152173913043478
507988.0,1079.0,171.0,22.0,4692.0,686.0,4950.0,0.31818181818181823
487859.0,1166.0,179.0,21.0,4652.0,816.0,5021.0,0.29761904761904767
520724.0,1176.0,196.0,22.0,5149.0,690.0,4712.0,0.2954545454545454
473502.0,1251.0,178.0,18.0,4946.0,739.0,4966.0,0.25
506742.0,1053.0,190.0,19.0,5178.0,852.0,4438.0,0.25
536813.0,1464.0,181.0,20.0,5529.0,732.0,4594.0,0.275
514417.0,1119.0,177.0,23.0,4910.0,729.0,4800.0,0.3152173913043478
519099.0,1100.0,165.0,24.0,5172.0,667.0,4684.0,0.27083333333333337
523320.0,1414.0,177.0,25.0,4943.0,699.0,5145.0,0.35
492097.0,972.0,174.0,22.0,4665.0,773.0,4844.0,0.2727272727272727
525748.0,961.0,194.0,22.0,4977.0,709.0,4619.0,0.23863636363636365
498159.0,820.0,169.0,21.0,4674.0,765.0,4737.0,0.27380952380952384
499415.0,1066.0,162.0,21.0,4745.0,780.0,4890.0,0.3214285714285714
500107.0,1084.0,172.0,21.0,4937.0,727.0,4759.0,0.29761904761904767
522605.0,1152.0,183.0,25.0,5030.0,740.0,4639.0,0.35
492704.0,1266.0,179.0,20.0,5141.0,751.0,4741.0,0.23750000000000004
511361.0,1002.0,189.0,24.0,4924.0,639.0,4705.0,0.34375
511261.0,1257.0,171.0,21.0,5241.0,719.0,4680.0,0.2857142857142857
491775.0,1003.0,168.0,19.0,4909.0,729.0,4689.0,0.2763157894736842
541989.0,1324.0,189.0,21.0,5468.0,810.0,4403.0,0.30952380952380953
530426.0,1354.0,178.0,23.0,5300.0,744.0,4636.0,0.3586956521739131
536226.0,1331.0,154.0,23.0,5284.0,742.0,4671.0,0.2717391304347826
526961.0,1319.0,190.0,21.0,5264.0,756.0,4649.0,0.26190476190476186
528319.0,1070.0,183.0,23.0,5114.0,654.0,4632.0,0.2717391304347826
520848.0,1010.0,188.0,22.0,5203.0,799.0,4396.0,0.2954545454545454
509840.0,1022.0,191.0,22.0,5198.0,797.0,4409.0,0.2727272727272727
494870.0,1133.0,179.0,25.0,4816.0,762.0,4823.0,0.37
513967.0,1088.0,183.0,22.0,5206.0,750.0,4520.0,0.2954545454545454
517618.0,1104.0,193.0,17.0,5302.0,754.0,4336.0,0.19117647058823528
523735.0,798.0,171.0,23.0,4952.0,718.0,4402.0,0.23913043478260865
505459.0,1261.0,171.0,19.0,5022.0,823.0,4741.0,0.23684210526315785
535218.0,981.0,169.0,22.0,5025.0,748.0,4524.0,0.30681818181818177
534847.0,1160.0,195.0,23.0,5243.0,750.0,4564.0,0.30434782608695654
536206.0,1129.0,178.0,23.0,5083.0,729.0,4642.0,0.3152173913043478
512083.0,1426.0,177.0,19.0,5305.0,773.0,4746.0,0.26315789473684215
492671.0,969.0,163.0,23.0,4904.0,691.0,4726.0,0.3586956521739131
517504.0,967.0,174.0,24.0,5016.0,764.0,4505.0,0.33333333333333337
501299.0,722.0,187.0,24.0,4522.0,797.0,4735.0,0.375
544874.0,903.0,204.0,22.0,4872.0,803.0,4631.0,0.2727272727272727
552003.0,1299.0,179.0,23.0,5443.0,765.0,4527.0,0.3152173913043478
538179.0,1201.0,188.0,20.0,5583.0,726.0,4317.0,0.21250000000000002
532242.0,1103.0,183.0,23.0,4954.0,803.0,4734.0,0.34782608695652173
525923.0,1208.0,178.0,26.0,5110.0,661.0,4759.0,0.3846153846153846
509266.0,1009.0,159.0,22.0,5058.0,803.0,4472.0,0.2272727272727273
508769.0,1463.0,182.0,19.0,5341.0,838.0,4680.0,0.21052631578947367
517381.0,1208.0,176.0,18.0,5022.0,747.0,4767.0,0.2222222222222222
501411.0,1041.0,166.0,23.0,5143.0,797.0,4474.0,0.3369565217391305
481210.0,1106.0,183.0,20.0,4643.0,709.0,5053.0,0.26249999999999996
505078.0,1454.0,180.0,18.0,5423.0,712.0,4670.0,0.13888888888888884
512990.0,1040.0,173.0,22.0,4584.0,701.0,5021.0,0.28409090909090906
531746.0,1631.0,193.0,24.0,5352.0,743.0,4953.0,0.29166666666666663
518113.0,1175.0,191.0,20.0,5438.0,774.0,4360.0,0.21250000000000002
502141.0,1155.0,188.0,22.0,4908.0,774.0,4814.0,0.2954545454545454
526788.0,1053.0,167.0,26.0,5018.0,745.0,4568.0,0.33653846153846156
520750.0,1143.0,188.0,23.0,5097.0,762.0,4603.0,0.2717391304347826
531495.0,1133.0,174.0,20.0,4999.0,773.0,4738.0,0.23750000000000004
516197.0,1228.0,185.0,20.0,5160.0,707.0,4696.0,0.2875
519896.0,1194.0,183.0,20.0,5004.0,815.0,4733.0,0.26249999999999996
540067.0,971.0,167.0,24.0,5210.0,779.0,4387.0,0.27083333333333337
511644.0,1302.0,182.0,21.0,5280.0,727.0,4648.0,0.29761904761904767
530098.0,1230.0,184.0,24.0,5155.0,801.0,4600.0,0.33333333333333337
512807.0,972.0,178.0,19.0,5183.0,768.0,4356.0,0.1578947368421053
514289.0,1077.0,175.0,22.0,5177.0,801.0,4517.0,0.31818181818181823
505051.0,1319.0,188.0,19.0,4999.0,716.0,4929.0,0.19736842105263153
517949.0,1144.0,191.0,22.0,5104.0,710.0,4680.0,0.28409090909090906
504040.0,873.0,154.0,21.0,4991.0,745.0,4562.0,0.20238095238095233
494524.0,1152.0,187.0,19.0,4834.0,816.0,4801.0,0.2763157894736842
497408.0,981.0,192.0,21.0,5090.0,775.0,4446.0,0.2142857142857143
509178.0,914.0,188.0,20.0,5051.0,745.0,4474.0,0.25
501274.0,1203.0,179.0,22.0,4752.0,662.0,5085.0,0.36363636363636365
513255.0,1326.0,187.0,20.0,5493.0,813.0,4394.0,0.275
496438.0,1133.0,190.0,22.0,4965.0,829.0,4709.0,0.3295454545454546
532158.0,1225.0,156.0,21.0,5013.0,781.0,4788.0,0.26190476190476186
528553.0,1123.0,186.0,25.0,5074.0,703.0,4723.0,0.31000000000000005
524752.0,946.0,197.0,21.0,4917.0,751.0,4647.0,0.23809523809523814
498332.0,1153.0,168.0,18.0,4928.0,859.0,4745.0,0.18055555555555558
548029.0,1330.0,176.0,22.0,5468.0,800.0,4494.0,0.2272727272727273
483035.0,996.0,179.0,20.0,5007.0,719.0,4622.0,0.22499999999999998
509281.0,820.0,193.0,24.0,4771.0,710.0,4656.0,0.32291666666666663
526594.0,1028.0,180.0,21.0,5038.0,754.0,4533.0,0.23809523809523814
545896.0,1491.0,187.0,26.0,5379.0,670.0,4749.0,0.3846153846153846
520217.0,1267.0,172.0,24.0,5146.0,695.0,4762.0,0.23958333333333337
508043.0,1218.0,175.0,23.0,5190.0,707.0,4714.0,0.2934782608695652
521350.0,812.0,177.0,21.0,4953.0,766.0,4453.0,0.34523809523809523
510216.0,860.0,158.0,20.0,5028.0,747.0,4423.0,0.22499999999999998
541836.0,1153.0,164.0,24.0,5261.0,872.0,4371.0,0.25
532622.0,889.0,159.0,22.0,4910.0,801.0,4531.0,0.2727272727272727
503211.0,992.0,183.0,20.0,5228.0,729.0,4431.0,0.1875
500034.0,935.0,182.0,23.0,4799.0,755.0,4704.0,0.3586956521739131
508874.0,1197.0,194.0,19.0,5331.0,786.0,4464.0,0.2763157894736842
509201.0,1181.0,189.0,19.0,5077.0,809.0,4658.0,0.23684210526315785
496211.0,1138.0,177.0,21.0,4928.0,727.0,4848.0,0.29761904761904767
496437.0,1043.0,182.0,19.0,4898.0,698.0,4769.0,0.21052631578947367
511889.0,1084.0,158.0,21.0,5152.0,808.0,4522.0,0.23809523809523814
525979.0,1196.0,197.0,25.0,5163.0,759.0,4637.0,0.39
550013.0,1047.0,190.0,25.0,5044.0,768.0,4692.0,0.38
504399.0,1306.0,179.0,18.0,5380.0,784.0,4516.0,0.2222222222222222
507098.0,1370.0,179.0,18.0,5364.0,720.0,4715.0,0.125
502965.0,1244.0,168.0,24.0,4914.0,805.0,4851.0,0.33333333333333337
508433.0,1414.0,192.0,22.0,5111.0,678.0,4970.0,0.3295454545454546
504374.0,1169.0,177.0,21.0,4836.0,770.0,4877.0,0.29761904761904767
515842.0,1168.0,185.0,20.0,5302.0,717.0,4489.0,0.26249999999999996
505927.0,1143.0,164.0,24.0,4831.0,818.0,4905.0,0.30208333333333337
501306.0,1178.0,193.0,23.0,4910.0,733.0,4862.0,0.3586956521739131
530488.0,1141.0,185.0,23.0,5187.0,732.0,4556.0,0.32608695652173914
515459.0,1058.0,170.0,23.0,4897.0,697.0,4825.0,0.2717391304347826
501892.0,1454.0,149.0,18.0,5224.0,719.0,4904.0,0.18055555555555558
537429.0,1017.0,195.0,26.0,5038.0,775.0,4582.0,0.34615384615384615
523221.0,753.0,158.0,24.0,4663.0,745.0,4660.0,0.30208333333333337
518826.0,1205.0,179.0,22.0,4877.0,705.0,4943.0,0.2954545454545454
522574.0,1328.0,182.0,23.0,5266.0,724.0,4746.0,0.34782608695652173
524679.0,1061.0,170.0,22.0,5087.0,756.0,4592.0,0.31818181818181823
500610.0,1125.0,175.0,21.0,4992.0,684.0,4778.0,0.26190476190476186
494908.0,1073.0,180.0,19.0,5062.0,775.0,4625.0,0.23684210526315785
487121.0,972.0,170.0,23.0,4876.0,743.0,4673.0,0.30434782608695654
505153.0,1088.0,198.0,24.0,4991.0,754.0,4751.0,0.34375
502013.0,1035.0,182.0,23.0,4863.0,734.0,4824.0,0.3152173913043478
522849.0,1050.0,184.0,22.0,5286.0,805.0,4328.0,0.34090909090909094
537410.0,1264.0,187.0,22.0,5397.0,711.0,4540.0,0.28409090909090906
522604.0,913.0,189.0,21.0,4921.0,755.0,4630.0,0.22619047619047616
529733.0,1031.0,168.0,24.0,5174.0,749.0,4514.0,0.29166666666666663
538842.0,1141.0,178.0,26.0,5122.0,728.0,4608.0,0.3173076923076923
504339.0,1289.0,178.0,21.0,5133.0,774.0,4755.0,0.27380952380952384
517032.0,1155.0,169.0,23.0,4929.0,719.0,4886.0,0.34782608695652173
525798.0,957.0,172.0,21.0,4957.0,727.0,4680.0,0.23809523809523814
503808.0,972.0,179.0,23.0,4927.0,747.0,4605.0,0.3152173913043478
506464.0,1218.0,181.0,20.0,5157.0,741.0,4651.0,0.22499999999999998
508693.0,1051.0,178.0,20.0,5027.0,779.0,4637.0,0.275
518457.0,949.0,172.0,22.0,5042.0,735.0,4563.0,0.2272727272727273
510491.0,899.0,184.0,22.0,4953.0,760.0,4529.0,0.2727272727272727
520676.0,1098.0,184.0,23.0,4994.0,747.0,4625.0,0.34782608695652173
532094.0,1029.0,193.0,22.0,5010.0,797.0,4623.0,0.3522727272727273
537489.0,1072.0,148.0,25.0,4947.0,781.0,4691.0,0.38
549895.0,1339.0,197.0,26.0,5245.0,775.0,4704.0,0.33653846153846156
523344.0,1268.0,190.0,21.0,5258.0,810.0,4657.0,0.25
518873.0,926.0,186.0,24.0,4857.0,764.0,4658.0,0.30208333333333337
510581.0,953.0,193.0,25.0,4719.0,726.0,4797.0,0.29000000000000004
500503.0,1026.0,172.0,22.0,4932.0,799.0,4637.0,0.28409090909090906
521083.0,907.0,172.0,21.0,5052.0,769.0,4433.0,0.2857142857142857
527244.0,1161.0,198.0,24.0,4986.0,809.0,4719.0,0.34375
504973.0,1300.0,185.0,21.0,4959.0,715.0,4966.0,0.27380952380952384
503637.0,750.0,172.0,20.0,4941.0,652.0,4492.0,0.275
511170.0,1118.0,201.0,21.0,5097.0,751.0,4670.0,0.27380952380952384
493702.0,1161.0,161.0,19.0,5061.0,781.0,4679.0,0.26315789473684215
528295.0,884.0,188.0,27.0,4680.0,724.0,4821.0,0.34259259259259256
493313.0,931.0,173.0,22.0,5016.0,670.0,4616.0,0.2272727272727273
511879.0,821.0,178.0,25.0,4870.0,717.0,4580.0,0.33999999999999997
528479.0,1002.0,156.0,22.0,5094.0,752.0,4474.0,0.25
505238.0,1097.0,160.0,21.0,4985.0,796.0,4643.0,0.25
523221.0,1497.0,164.0,21.0,5244.0,769.0,4833.0,0.2857142857142857
521193.0,1251.0,190.0,22.0,4987.0,759.0,4835.0,0.3522727272727273
510313.0,1123.0,153.0,20.0,4866.0,774.0,4818.0,0.125
539277.0,1013.0,187.0,27.0,5031.0,804.0,4498.0,0.33333333333333337
517796.0,1185.0,193.0,24.0,5114.0,703.0,4758.0,0.3125
518509.0,1064.0,153.0,22.0,5113.0,740.0,4573.0,0.31818181818181823
505082.0,1154.0,168.0,22.0,4921.0,723.0,4832.0,0.28409090909090906
517709.0,1390.0,199.0,23.0,5204.0,792.0,4757.0,0.3152173913043478
503607.0,1111.0,175.0,16.0,4983.0,757.0,4794.0,0.15625
541804.0,1143.0,196.0,23.0,5133.0,729.0,4671.0,0.30434782608695654
518452.0,1061.0,171.0,23.0,4846.0,720.0,4802.0,0.25
510883.0,1300.0,177.0,19.0,5097.0,806.0,4776.0,0.2894736842105263
526333.0,1652.0,185.0,20.0,5447.0,784.0,4790.0,0.2875
516555.0,1155.0,195.0,21.0,4891.0,767.0,4840.0,0.36904761904761907
522875.0,1019.0,180.0,22.0,5138.0,750.0,4512.0,0.31818181818181823
491590.0,1155.0,184.0,24.0,4838.0,657.0,4965.0,0.32291666666666663
509735.0,945.0,187.0,17.0,5069.0,868.0,4369.0,0.17647058823529416
544446.0,1269.0,193.0,22.0,5380.0,754.0,4497.0,0.2954545454545454
527691.0,1210.0,196.0,22.0,5075.0,776.0,4645.0,0.28409090909090906
506835.0,1182.0,165.0,22.0,5242.0,758.0,4517.0,0.31818181818181823
524248.0,1330.0,180.0,25.0,5044.0,731.0,4962.0,0.43000000000000005
505088.0,1264.0,194.0,22.0,4953.0,771.0,4969.0,0.26136363636363635
521134.0,1003.0,196.0,26.0,5070.0,760.0,4492.0,0.3942307692307693
509888.0,1062.0,189.0,21.0,5244.0,768.0,4376.0,0.2857142857142857
525341.0,1383.0,188.0,26.0,5255.0,757.0,4713.0,0.42307692307692313
520152.0,1394.0,164.0,22.0,5253.0,772.0,4741.0,0.2954545454545454
518104.0,1211.0,191.0,19.0,5202.0,800.0,4556.0,0.25
536571.0,1458.0,195.0,20.0,5335.0,784.0,4749.0,0.26249999999999996
526508.0,820.0,176.0,21.0,5077.0,771.0,4293.0,0.2857142857142857
534163.0,1048.0,191.0,27.0,5053.0,662.0,4693.0,0.40740740740740744
517734.0,1036.0,180.0,21.0,5137.0,687.0,4560.0,0.23809523809523814
539077.0,1428.0,186.0,22.0,5517.0,776.0,4502.0,0.2727272727272727
521376.0,1002.0,175.0,23.0,5087.0,744.0,4509.0,0.34782608695652173
510675.0,887.0,178.0,24.0,4803.0,660.0,4696.0,0.29166666666666663
488208.0,1080.0,164.0,22.0,4893.0,738.0,4776.0,0.30681818181818177
507703.0,925.0,160.0,24.0,4848.0,802.0,4615.0,0.34375
501906.0,1032.0,190.0,22.0,4946.0,695.0,4735.0,0.30681818181818177
513313.0,1200.0,181.0,24.0,4961.0,789.0,4830.0,0.30208333333333337
486769.0,1125.0,162.0,20.0,4938.0,662.0,4872.0,0.26249999999999996
530736.0,905.0,172.0,22.0,4980.0,707.0,4658.0,0.20454545454545459
528373.0,1283.0,174.0,21.0,5553.0,771.0,4333.0,0.2142857142857143
490662.0,899.0,183.0,22.0,4603.0,762.0,4825.0,0.3522727272727273
516979.0,1286.0,174.0,24.0,5078.0,752.0,4795.0,0.35416666666666663
513177.0,1350.0,192.0,21.0,5210.0,797.0,4715.0,0.2857142857142857
536194.0,1136.0,156.0,19.0,5239.0,750.0,4404.0,0.21052631578947367
506701.0,1070.0,176.0,19.0,4956.0,787.0,4693.0,0.23684210526315785
497470.0,1013.0,154.0,18.0,5013.0,836.0,4515.0,0.2222222222222222
533539.0,972.0,180.0,26.0,5001.0,672.0,4635.0,0.3076923076923077
509226.0,1264.0,196.0,22.0,5095.0,742.0,4780.0,0.3295454545454546
503178.0,1017.0,186.0,23.0,4801.0,866.0,4686.0,0.3369565217391305
518751.0,1246.0,182.0,24.0,5105.0,753.0,4774.0,0.35416666666666663
507881.0,1053.0,180.0,22.0,5095.0,713.0,4662.0,0.2954545454545454
522472.0,1165.0,181.0,23.0,5213.0,797.0,4582.0,0.30434782608695654
511972.0,1056.0,179.0,22.0,4791.0,734.0,4842.0,0.28409090909090906
527625.0,1094.0,163.0,19.0,5458.0,726.0,4240.0,0.17105263157894735
512139.0,1153.0,175.0,23.0,5044.0,821.0,4665.0,0.28260869565217395
509022.0,1193.0,187.0,22.0,4900.0,761.0,4893.0,0.31818181818181823
536758.0,1267.0,191.0,25.0,5078.0,786.0,4767.0,0.36
529035.0,1058.0,181.0,21.0,5412.0,760.0,4267.0,0.30952380952380953
514162.0,1128.0,180.0,21.0,4935.0,748.0,4776.0,0.2857142857142857
533548.0,981.0,195.0,24.0,4949.0,640.0,4751.0,0.32291666666666663
487225.0,1123.0,178.0,20.0,5083.0,753.0,4717.0,0.2875
525139.0,1054.0,184.0,20.0,5323.0,839.0,4232.0,0.275
490636.0,1172.0,165.0,20.0,4855.0,765.0,4918.0,0.35
515397.0,1260.0,189.0,20.0,5281.0,667.0,4663.0,0.1875
546929.0,1328.0,171.0,24.0,5033.0,745.0,4911.0,0.28125
512894.0,1251.0,188.0,21.0,5086.0,775.0,4751.0,0.30952380952380953
528314.0,997.0,178.0,29.0,4547.0,731.0,5003.0,0.3706896551724138
494908.0,1202.0,170.0,21.0,4881.0,759.0,4895.0,0.33333333333333337
519105.0,1391.0,192.0,21.0,5332.0,773.0,4707.0,0.25
532149.0,1630.0,194.0,23.0,5423.0,864.0,4711.0,0.32608695652173914
516548.0,892.0,146.0,23.0,4793.0,773.0,4642.0,0.3369565217391305
498279.0,894.0,187.0,20.0,4656.0,745.0,4855.0,0.23750000000000004
515458.0,1043.0,159.0,23.0,5016.0,793.0,4676.0,0.28260869565217395
521793.0,1054.0,190.0,23.0,4964.0,695.0,4755.0,0.3695652173913043
519922.0,783.0,181.0,24.0,4456.0,676.0,4904.0,0.32291666666666663
524808.0,1225.0,177.0,24.0,5249.0,713.0,4618.0,0.36458333333333337
499264.0,1054.0,155.0,17.0,5069.0,670.0,4712.0,0.1470588235294118
529054.0,1048.0,179.0,20.0,4927.0,700.0,4788.0,0.23750000000000004
531158.0,1352.0,186.0,22.0,5251.0,758.0,4728.0,0.31818181818181823
519769.0,1265.0,196.0,23.0,5207.0,723.0,4748.0,0.3369565217391305
504911.0,1096.0,170.0,17.0,5003.0,788.0,4648.0,0.16176470588235292
522858.0,1167.0,172.0,22.0,5084.0,702.0,4755.0,0.2727272727272727
532738.0,1526.0,182.0,22.0,5253.0,761.0,4860.0,0.2954545454545454
528564.0,1203.0,161.0,23.0,5248.0,701.0,4641.0,0.28260869565217395
519978.0,1214.0,184.0,22.0,5296.0,765.0,4527.0,0.25
496440.0,778.0,196.0,22.0,4620.0,737.0,4746.0,0.36363636363636365
523550.0,1188.0,185.0,25.0,5049.0,752.0,4774.0,0.37
511679.0,1226.0,187.0,18.0,5103.0,790.0,4691.0,0.20833333333333337
505810.0,1149.0,186.0,20.0,4893.0,788.0,4767.0,0.30000000000000004
498938.0,1142.0,160.0,19.0,5133.0,753.0,4619.0,0.26315789473684215
514948.0,1054.0,184.0,23.0,4960.0,831.0,4597.0,0.3369565217391305
569598.0,1227.0,189.0,27.0,5237.0,814.0,4632.0,0.2870370370370371
524071.0,1275.0,182.0,24.0,5041.0,707.0,4845.0,0.33333333333333337
526836.0,1510.0,162.0,19.0,5218.0,734.0,4925.0,0.26315789473684215
518300.0,1016.0,161.0,23.0,5013.0,795.0,4546.0,0.28260869565217395
554872.0,1049.0,183.0,27.0,5218.0,775.0,4417.0,0.37037037037037035
482268.0,1294.0,178.0,18.0,5117.0,865.0,4591.0,0.2222222222222222
519852.0,852.0,189.0,21.0,4728.0,798.0,4649.0,0.2857142857142857
476563.0,1241.0,172.0,20.0,4753.0,802.0,5005.0,0.2875
524289.0,1284.0,186.0,26.0,5178.0,738.0,4722.0,0.3557692307692307
534889.0,1117.0,176.0,22.0,5112.0,783.0,4565.0,0.31818181818181823
528050.0,1096.0,165.0,21.0,5189.0,759.0,4523.0,0.27380952380952384
492680.0,1309.0,178.0,18.0,4972.0,752.0,4892.0,0.25
